source,target,weight
laboratoryprofessionals,coronavirus,1
laboratoryprofessionals,covid_19,1
labour,bbc,1
labour,panorama,1
ladiesofthenmn,followthenoise,1
ladiesofthenmn,gmnation,1
ladiesofthenmn,menofthenmn,1
lagos,covid19,2
lagos,stayhome,1
language,slang,1
latest,adrenal,1
latest,glucocorticoids,1
laught,abuja,1
laught,stayhome,1
laxmmibomb,day30oflockdown,1
laxmmibomb,india,1
laxmmibomb,indiafightscorona,1
laxmmibomb,level4lockdown,1
laxmmibomb,lockdown,1
laxxmibomb,ajaydevgn,1
laxxmibomb,singham,1
lbc,newsnight,1
ldc2018joining,ldc2018joining,1
ldistrong,covid19ontario,1
ldnont,covid19,1
leaders,covid_19,1
leadership,mondaymotivation,1
learning,analytics,1
learning,lockdownlearning,1
learningaboutmyself,remote,1
learningdisrupted,covid19,1
learningdisrupted,eductors,1
learningdisrupted,teaching,1
learningdisrupted,video,1
lebanon,palestine,1
legaltech,legalit,1
legalterrorism,fakecases,1
legalterrorism,genocide,1
legalterrorism,india,1
legalterrorism,mentoo,1
leith,newhaven,1
leoeljugador,juegosdemesa,1
lestweforget,anzacday2020,1
lestweforget,covid__19,1
lestweforget,togetherwestand,1
letstalkaboutnets,neuroendocrinecancer,1
level4,covid19sa,1
level4,covid_19,1
level4,cyrilramabillion,1
level4lockdown,covid19sa,1
level4lockdown,covid19southafrica,1
level4lockdown,covid_19,13
level4lockdown,curfewinkenya,1
level4lockdown,day30oflockdown,1
level4lockdown,extractionnetflix,1
level4lockdown,hamidmir,1
level4lockdown,ilaropolyvsmapoly,1
level4lockdown,ilarovsmapoly,1
level4lockdown,laxmmibomb,1
level4lockdown,lockdown,1
level4lockdown,quarantinecruise,1
level4lockdown,ramabillion,1
level4lockdown,socialdistancing,1
level4lockdown,stayhomestaysafe,1
level4lockdown,supportsmallstreamers,1
level4lockdown,youtuber,1
lfc,liverpool,1
lgbtq,lgbtqmusicchart,1
lgbtq,music,1
lgbtq,musicchart,1
lgbtq,musiccharts,1
lgbtq,top50,1
lgbtqia,covid19,1
lgbtqia,estateplan,1
lgbtqmusicchart,musiccharts,1
lgbtqmusicchart,top50,1
liarinchief,hydroxychroloquine,1
liberateminnesota,covid_19,1
liberateminnesota,operationgridlock,1
liberazione,covid_19,1
liberazione,rome,1
liberia,covid19,1
libraries,openaccess,1
libya,italy,1
lies,nolight,1
lies,zoo,1
life,business,1
life,political,1
life,remotelearning,1
life,social,1
lifeinthetimeofcorona,isolationlife,1
lifelessons,covid_19,1
lifelessons,gretianstag,1
lifelessons,isolationlife,1
lifelessons,lifeinthetimeofcorona,1
lionbonetrade,endwildlifemarkets,1
lions,america,1
lions,rawr,1
lions,sheep,1
lions,usa,1
liskeard,saltash,1
liskeard,torpoint,1
listen,dnb,1
listen,donate,1
listen,patreon,1
listen,sharetheshowtuesday,1
live,covid,1
live,exclusive,1
livestock,cats,1
livestock,cattle,1
livestock,dogs,1
livestock,goats,1
livestock,sheep,1
livetweet,covid_19,1
livetweet,leaders,1
lka,coronavirus,1
lka,coronavirusoutbreak,1
lka,covid,1
lka,covid19,2
lka,covid19sl,2
lka,covid_19,2
lka,slnavy,1
lka,srilanka,5
lka,update,1
lnginbc,renewable,1
lockdown,anti_caa_nrc,1
lockdown,arynews,1
lockdown,bleachgate,1
lockdown,bored,1
lockdown,boredinthehouse,1
lockdown,borisout,1
lockdown,chick,1
lockdown,chicken,1
lockdown,coronavirus,4
lockdown,covid,1
lockdown,covid19,2
lockdown,covid_19,23
lockdown,covid_19india,1
lockdown,covidー19,2
lockdown,disinfectant,1
lockdown,eachonereachone,2
lockdown,european,1
lockdown,germany,1
lockdown,government,1
lockdown,health,1
lockdown,herdimmunity,1
lockdown,householdchores,1
lockdown,india,1
lockdown,indiafightscorona,2
lockdown,italia,1
lockdown,kaduna,1
lockdown,kag2020,1
lockdown,keyring,1
lockdown,liberazione,1
lockdown,lockdownhustle,2
lockdown,lockdownindia,1
lockdown,maga2020,1
lockdown,mentalhealth,1
lockdown,nofun,1
lockdown,pandemic,1
lockdown,pollution,1
lockdown,qanon,1
lockdown,quarantine,1
lockdown,quarantinelife,2
lockdown,quarantinequotes,1
lockdown,ramabillion,1
lockdown,rome,1
lockdown,saturdaynight,1
lockdown,smartlockdown,1
lockdown,socialdistancing,2
lockdown,southafrica,1
lockdown,stayathome,1
lockdown,stayhome,2
lockdown,stayhomesavelifes,1
lockdown,staysafe,1
lockdown,technicaldifficulties,1
lockdown,testing,1
lockdown,trumpdisinfectant,1
lockdown,trumpisalaughingstock,1
lockdown,waiting,1
lockdown,wellbeing,1
lockdown,whatsupwiththat,1
lockdown,wishawlife,1
lockdown,wwg1wga,1
lockdown,رمضان_مبارك,1
lockdown2,covid_19,1
lockdown2,modigovernment,1
lockdown2020,covid_19,1
lockdown2020,nzlockdown,1
lockdown21,ifb,1
lockdown21,iftar,1
lockdown21,socialdistancing,1
lockdownchow,covid_19,1
lockdownchow,dowhatyoulove,1
lockdownchow,fortheloveoffood,1
lockdownchow,lovewhatyoudo,1
lockdownchow,stayathome,1
lockdowneffect,herdimmunity,1
lockdowneffect,tamilnadulockdown,1
lockdowneffect,virudhunagar,1
lockdownextension,7moredays,1
lockdownextension,coronavirus,1
lockdownextension,covid19sa,1
lockdownextension,covid_19,10
lockdownextension,cyrilramabillion,1
lockdownextension,day30oflockdown,1
lockdownextension,disinfectant,1
lockdownextension,dontdrinkbleach,1
lockdownextension,humanitariantacha,1
lockdownextension,ilaropolyvsmapoly,1
lockdownextension,ilarovsmapoly,1
lockdownextension,ksuvsful,1
lockdownextension,level4,1
lockdownextension,level4lockdown,1
lockdownextension,lockdownwithoutplan,1
lockdownextension,maskchallenge,1
lockdownextension,stayhomesa,1
lockdownextension,staysafe,1
lockdownextension,trainathome,1
lockdownextension,trump,1
lockdownextension,vaccine,1
lockdownhustle,coronavirus,1
lockdownhustle,covid_19,2
lockdownhustle,ibadan,2
lockdownhustle,lockdown,1
lockdownhustle,lockdownindia,1
lockdownhustle,mwashumbenashugaboy,1
lockdownhustle,nextsuperstarfinale,1
lockdownhustle,ultimateloveng,1
lockdownindia,coronavirus,1
lockdownindia,covid_19,1
lockdownindia,theedition,1
lockdownireland,5g,1
lockdownkenya,lions,1
lockdownsa,covid_19,3
lockdownsa,level4lockdown,1
lockdownsouthafrica,covid_19,1
lockdownsouthafrica,orania,1
lockdownuk,covid19uk,1
lockdownuk,covid2019,1
lockdownuk,covid_19,1
lockdownuk,fishing,1
lockdownwithoutplan,covid_19,1
lockdownzimbabwe,oystermushroom,1
locustsinvasion,covid19,1
logging,cameroon,1
logging,covid_19,1
logging,deforestation,1
logodesign,packagingdesign,1
london,a10,1
london,cityscape,1
london,filmmaking,1
london,m1,1
london,uklockdown,1
looe,liskeard,1
looe,saltash,1
looe,torpoint,1
louisdefunès,covid19,1
love,black,1
love,covid_19,4
love,creative,1
love,frontline,1
love,healthcareheroes,1
love,letsfightcoronatogether,1
love,lockdown,1
love,pakistan,1
love,people,1
love,stayhome,2
lovingtouchanimalclinic,covid_19,1
lovingtouchanimalclinic,stayhealthy,1
lovingtouchanimalclinic,staysafe,1
lst,radiators,1
ltc,canadatogether,1
ltc,canpoli,1
ltc,covid_19,1
ltc,onpoli,1
ltc,riseupontario,1
ltgenykjoshi,armycdrnc,1
ltgenykjoshi,northerncomd,1
lungcancer,covid19,1
luxury,luxuryfashion,1
luxury,luxurygirl,1
luxury,marketing,1
luxuryfashion,marketing,1
luxurygirl,luxuryfashion,1
luxurygirl,marketing,1
luxuryhome,properties,1
lycaradio,talkingpoints,1
lyme,covid,1
lysol,ajax,1
lysol,bleach,2
lysol,clorox,1
lysol,coronavirus,1
lysol,covid19us,1
lysol,covid_19,4
lysol,covididiot,1
lysol,covidiots,1
lysol,covi̇d_19,1
lysol,dontdrinkbleach,1
lysol,globalclown,1
lysol,injectdisenfectant,1
lysol,maga,1
lysol,magamorons,1
lysol,presidentlysol,1
lysol,stayhome,1
lysol,trump,1
lysol,trumppressconference,1
lysol,uspoli,1
m1,a10,1
machinelearning,artificialintelligence,1
machinelearning,intoainews,1
machinelearning,iot,1
machinelearning,learning,1
macombcounty,covid19,1
madeinnigeria,bachel,1
madeinnigeria,handsanitizers,1
madeinnigeria,palmoil,1
madeinnigeria,sheabutter,1
madison,protest,1
madison,shame,1
maga,brexit,1
maga,chinesevirus,1
maga,cnn,1
maga,covid_19,2
maga,democrats,1
maga,failingpresidency,1
maga,knowthetruth,1
maga,qanon,1
maga,thegreatawkening,1
maga,trumpdepression,1
maga,trumpplague,1
maga,trumpvirus,1
maga,wwg1wga,1
maga,youaefired,1
maga2020,kag2020,1
maga2020,qanon,1
magamorons,maga,1
maharashtra,covid,1
maharashtra,mumbai,1
maharashtra,pune,1
maharashtrapolice,covid_19,1
maharashtrapolice,staysafestayhome,1
maharshtra,vadodara,1
malaria,covid19,1
malaria,worldmalariaday,1
malliard,corona,1
malware,cybersecurity,1
malware,infosec,1
malware,infosecurity,1
malwareanalysisforhedgehogs,java,1
malwareanalysisforhedgehogs,rat,1
mannat,covid_19,1
mannat,prashantsawant,1
mannkibaat,covidー19,1
mannkibaat,pmmodi,1
manual,quarantine,1
manual,zoom,1
manufacturing,disruption,1
map,covid_19,1
map,diseases,1
map,severity,1
marcotravaglio,coronavirus,1
marcotravaglio,coronavírus,1
marcotravaglio,covid_19,1
marcotravaglio,ilfattoquotidiano,1
maritime,covid_19,1
maritime,wfh,1
market,insurance,1
marketing,modernmarketing,1
marketing,roi,1
marr,covid_19,1
marvel,marvelcomics,1
mascarpone,covid_19,1
mascarpone,gelatina,1
mask,ccpvirus,1
mask,ceativemind,1
mask,coronavirus,1
mask,covid19,1
mask,covid_19,1
mask,craft,1
mask,diy,1
mask,maskon,1
maskchallenge,covid_19,2
maskchallenge,disinfectant,1
maskchallenge,humanitariantacha,1
maskchallenge,kanofailedkano,1
maskchallenge,ksuvsful,1
maskchallenge,lockdownextension,3
maskchallenge,sgit6,1
maskchallenge,staysafe,1
maskchallenge,trump,1
maskon,ceativemind,1
maskon,craft,1
maskon,diy,1
maskonchallenge,covid19southafrica,1
maskonchallenge,covid_19,1
maskonchallenge,level4lockdown,1
masks,gloves,1
masks,testkits,1
massachusetts,coronavirus,1
massachusetts,covid,1
maulanasaad,tablighijamaat,1
mayoclinic,mikepence,1
mayoclinic,ppe,1
mayoclinic,stayhomesavelives,1
mbbs,covid_19,1
mbpoli,cdnpoli,1
mbpoli,wpgpoli,1
mcdonalds,coronavirus,1
mcdonalds,covid_19,1
mcgill,covid,1
measles,whoopingcough,1
mecfs,covid_19,1
meded,covid_19,1
meded,gomermeme,1
mediabuzz,ccot,3
mediabuzz,cnnsotu,1
mediabuzz,coronavirus,2
mediabuzz,covid_19,3
mediabuzz,tcot,3
medic,coronavirus,1
medical,groupzirigoza,1
medicareforall,covid_19,1
medicareforall,ct,1
medstudents,covid19,1
medtwitter,epitwitter,1
mek,coronavirus,1
mek,covid19,1
mek,covid_19,2
menofthenmn,followthenoise,1
menofthenmn,gmnation,1
menoume_spiti,bmc,1
menoume_spiti,cycling,1
mental,covid_19,1
mental,emotional,1
mental,mentalhealthmatters,1
mentalhealth,coranovirus,1
mentalhealth,covid19,2
mentalhealth,covid_19,1
mentalhealth,g24summit,1
mentalhealth,psychologicalfirstaid,1
mentalhealth,wellbeing,1
mentalhealthmatters,mentalhealth,1
mentoo,genocide,1
mentoo,india,1
mentorship,coronavirus,1
mentorship,smallbusinesses,1
metro,coronainpakistan,1
metro,covid_19,1
mexicanconusmers,family,1
mff,hebudget,1
michigan,ccpvirus,1
michigan,censure,1
michigan,michiganshutdown,1
midwest,startups,1
migrantworkers,covidiots,1
migration,italy,1
migration,labourmigration,1
migration,libya,1
migration,mobility,1
mihlalimustfall,rkelly,1
mikepence,ppe,1
mikepence,stayhomesavelives,1
milano,coronavirus,1
milano,covid_19,1
mindmate,citruslabs,1
miningops,talabira,1
ministry_of_health,omani,1
missouri,covid19,2
mitchmcconnell,covid19,1
mixer,covid_19,1
mixer,gamers,1
mixer,stayhome,1
mixer,streamer,1
mlb,nba,1
mlb,nbatwitter,1
mlb,nfldraft,1
mlb,nfltwitter,1
mme,cannabis,1
mme,covid19,1
mme,hemp,1
mnd,news,1
mndy_pharmacists,covid_19,1
mobilepayments,ai,1
modi,bjp,1
modi,coronavirus,1
modigovernment,covid_19,1
modivideomessage,covid_19,1
mogadishu,covid_19,1
mogadishu,somalia,1
mohanbhagwat,covid_19india,1
mojamjahi,covid_19,1
mojamjahi,hyderabad,1
mologic,odx,1
momo,anlogajuctionalbum,1
momoland,kimdongjun,1
momoland,leedonggun,1
mondaymotivation,corona,1
mondaymotivation,covid,1
mondaymotivation,covid_19,1
mondaymotivation,covidsafe,1
mondaymotivation,lockdown,1
mondaymotivation,lockdownhustle,1
mondaythoughts,india,1
mondayvibes,impactofcovid19,1
money,greennewdeal,1
montana,hawaii,1
montana,northdakota,1
montana,oregon,1
montana,tennessee,1
montana,utah,1
montana,virginia,1
morallybankrupt,moscow,1
more,positive,1
mosquitoes,imprisonment,1
mosquitoes,lies,1
mosquitoes,murder,1
mosquitoes,nolight,1
mosquitoes,policebrutality,1
mosquitoes,zoo,1
mother,teacher,1
motogp,spanishgp,1
movemoremonth,movemore,1
mrclean,goptraitors,1
mrclean,whitehouse,1
msm,lockdown,1
msp,covid19,1
msp,cybersecurity,1
mtp,ifitssunday,2
mumbai,cricket,1
mumbai,irrfankhan,1
mumbai,medical,1
mumbai,pune,1
mumbai,wankhede,1
mumbailockdown,covid_19,1
muradalishah,covid_19,2
murder,imprisonment,1
murder,lies,1
murder,nolight,1
murder,zoo,1
music,covid_19,1
music,lgbtqmusicchart,1
music,musicchart,1
music,musiccharts,1
music,top50,1
musicchart,lgbtqmusicchart,1
musicchart,musiccharts,1
musicchart,top50,1
muslim,coronavirus,1
muslim,covid_19,1
muslim,fast,1
muslim,ramadan2020,1
muslimsconnect,covid_19,1
muslimsconnect,quarantinecruise,1
mustread,corona,1
mustread,covid_19,1
mustread,freeiran,1
mustread,freeiran2020,1
mustread,iran,1
muzaffarabad,ajk,1
muzaffarabad,kashmir,1
muzaffarabad,lockdown,1
muzaffarabad,smartlockdown,1
mw,callofdutywarzone,1
mw,covid_19,1
mw,smallstreamersconnect,1
mwashumbenashugaboy,nextsuperstarfinale,1
myanmar,thailand,1
myart,keepgoing,1
myart,quarantinelife,1
myart,stayhome,1
myart,staysafe,1
myhousemyamerica,2a41a,1
myhousemyamerica,trump2020,1
myhousemyamerica,wwg1wga,1
myphoto,nature,1
myphoto,photochallenge2020april,1
myphoto,photooftheday,2
mystery_vaping_illness,coronavirus,1
mythbusters,corona,1
médico,atenciónprimaria,2
n3traffic,n3tollroute,1
nacoblog,covid19,1
nagaur,ajmer,1
nagaur,jaipur,1
nairobi,covid19,1
narcissistinchief,fakeprez,1
nas157,covid_19,1
nashik,covid_19,1
nashik,nashikpolice,1
nationalvolunteerweek,peterboroughontario,1
nationalvolunteerweek,ptbo,1
nationalvolunteerweek,ptbokawartha,1
nato,covid_19,1
nato,strongertogether,1
navimumbai,covid_19,1
navimumbai,police,1
navimumbaipolice,covid_19,1
navimumbaipolice,navimumbai,1
navimumbaipolice,police,1
nba,nbatwitter,1
nba,nfldraft,1
nba,nfltwitter,1
nbatwitter,nfldraft,1
nbatwitter,nfltwitter,1
ncdcfailedkano,lockdownextension,1
ncdcfailedkano,vaccine,1
ncri,covid_19,1
ncri,iran,1
ndtvnewsbeeps,coronavirus,1
negative,coronavirus,1
netanyahu,jerusalem,1
netherlands,humanrights,1
netherlands,iran,1
neuroendocrinecancer,covid19,1
nevada,pharmacy,1
new,covid19,1
new,texas,1
newborn,coronavirus,1
newborn,outbreak,1
news,1988massacre,1
news,coronavirus,1
news,covid_19,1
news,feedly,1
news,p2,1
newsalert,coronavirus,1
newsalert,covid_19,1
newstarterfurlough,jobrejectionscheme,1
newstoday,covid19,1
newyork,covid_19,1
newyork,nypd,1
newyork,socialdistanacing,1
newzealand,covid19,1
newzealand,covidー19,1
nfl,mlb,1
nfl,nba,1
nfl,nbatwitter,1
nfl,nfldraft,1
nfl,nfltwitter,1
nfltwitter,nfldraft,1
nhs,coronavirus,1
nhs,covid19,1
nhs,covid_19,4
nhs,coviduk,1
nhs,creative,1
nhs,iwmd20,1
nhs,jokes,1
nhs,lockdown,1
nhs,love,1
nhs,nhsheroes,1
nhs,nhsstaff,1
nhs,ournhs,1
nhs,ppe,1
nhs,stayhome,1
nhs,staysafe,1
nhs,thankyou,1
nhs,thankyounhs,1
nhs,wecanbeatcovid19,1
nhsheroes,covid_19,2
nhsheroes,creative,1
nhsheroes,day30oflockdown,1
nhsheroes,love,1
nhsheroes,nhsstaff,1
nhsheroes,stayhome,2
nhsheroes,staysafe,1
nhsheroes,thankyou,1
nhsstaff,covid_19,1
nhsstaff,creative,1
nhsstaff,keyworkers,1
nhsstaff,love,1
nhsstaff,stayhome,1
nhsstaff,staysafe,1
nhsstaff,thankyou,1
nifty,sensex,1
nigeria,covid19,1
nigeria,covid_19,1
nigeria,nigeria,2
nigeria,report,1
nigerianews,abuja,1
nigerianews,laught,1
nigerianews,stayhome,1
nigeriangospelmusic,gospelradio,1
nigeriangospelmusic,nowplaying,1
nigerians,covid_19,1
nigerians,kano,1
ninewellshospital,dundeeuni,1
nj,hall,1
nlglove,gh,2
nlglove,givewithnlg,1
nlglove,mealsonwheels,1
nmn1,followthenoise,1
nmn1,gmnation,1
nmn1,ladiesofthenmn,1
nmn1,menofthenmn,1
nmn1,nmnisreal,1
nmnisreal,followthenoise,1
nmnisreal,gmnation,1
nmnisreal,ladiesofthenmn,1
nmnisreal,menofthenmn,1
nobacktonormal,degrowthtalks,1
nofun,bored,1
nofun,boredinthehouse,1
nofun,waiting,1
nolight,zoo,1
nonimmigrants,immigration,1
nonimmigrants,rightsofimmigrants,1
nonimmigrants,unemployment,1
north_korea,25_april,1
north_korea,عهد_الانهيار,1
northcarolina,audreywhitlock,1
northcarolina,reopen,1
northdakota,tennessee,1
northeastindia,nagaland,1
northfolkdonuts,longisland,1
northmiamibeach,covid_19,1
northmiamibeach,peoplegivingback,1
nostradumbest,blithering_buffoon,1
noticia,español,1
notmeus,disinfectants,1
notmeus,spreadcalmnotfear,1
notmypresident,covid_19,1
nowater,covid_19,2
nowater,sinagua,2
nowater,zulia,1
nowplaying,gospelradio,1
nrpf,freeschoolmeals,1
nurses,covid,1
nurses,paramedics,1
nurses,ppe,1
nyc,barber,1
nyc,covid,1
nyc,covid19,1
nyc,fundingtweets,1
nyc,gofundme,1
nyc,hedliash,1
nyc,plz,1
nyc,relief,1
nyc,support,1
nypd,covid_19,1
nypd,socialdistanacing,1
nz,australia,1
nz,lockdown2020,1
nz,nzlockdown,1
oakville,burlington,1
oakville,milton,1
ocd,adhd,1
odisha,coronaupdatesodisha,1
odisha,coronavirus,1
odisha,covid19,2
odisha,odishafightscorona,1
odishafightscorona,coronaupdatesodisha,1
ogun,covid19,1
ohio,covid19,3
ohio,covid19ohioready,1
ohio,inthistogetherohio,2
ohio,stayhomeohio,1
oic,covid,1
oic,india,1
oic,islamophobic,1
olderadults,disabilities,1
onatrio,canadatogether,1
onatrio,canpoli,1
onatrio,coronavirus,1
onatrio,covid_19,1
onatrio,ltc,1
onatrio,onpoli,1
onatrio,riseupontario,1
onenation,underonegod,1
onenation,voteredtosaveamerica,1
oneteam,covid_19,1
oneteam,skills,1
oneteam,stayhomesavelifes,1
onevoice1,stayathomesavelives,1
oneworldonefight,coronavirus,1
onlineauction,events,1
onlineauction,onlinedonation,1
onlinedonation,events,1
onpoli,canpoli,1
ontario,coronavirus,1
onthisday,fascismo,1
onthisday,italy,1
openaccess,covid19,1
openamerica,democrats,1
openamerica,herdimmunity,1
openamerica,lockdown,1
openamerica,msm,1
openamericanow,americafirst,1
opensourced,covid19,1
operationsanitize,operationdisinfect,1
opinion,svgnewsbot,1
optimism,childcare,1
oregon,coronavirus,1
oregon,covid,1
oregon,health,1
oregon,northdakota,1
oregon,portland,1
oregon,tennessee,1
oregon,utah,1
orthotwitter,medtwitter,1
orwell,orwellian,1
osh,businesses,1
osun,covid19,1
osun,igbo,1
osun,prayforkano,1
ournhs,coronavirus,1
ournhs,covid_19,1
ournhs,coviduk,1
ournhs,jokes,1
ournhs,thankyounhs,1
ovnis,ovnis,1
oxygen,covid,1
p2,news,1
pakistan,baloch,1
pakistan,balochistan,1
pakistan,blogging,1
pakistan,covid19,2
pakistan,covid_19,2
pakistan,foodie,1
pakistan,health,1
pakistan,india,1
pakistan,karachi,1
pakistan,letsfightcoronatogether,1
pakistan,stayhome,1
pakistan5,indonesia3,1
pakistani,covid19,1
pakistani,tablighijamaat,1
pakistanzindabad,pakistanfightscorona,1
palestinian,covid_19,2
palestinianprisonersday,coronavirus,2
pallicovid,eolckchft,1
palmoil,handsanitizers,1
palmoil,sheabutter,1
panarama,ons,1
pandemic,biodiversity,1
pandemic,calendar,1
pandemic,climatecrisis,1
pandemic,covid19,1
pandemic,covid_19,3
pandemic,germany,1
pandemic,gloves,1
pandemic,lockdown,1
pandemic,masks,1
pandemic,nigeria,1
pandemic,orthodox,1
pandemic,planet,1
pandemic,quarantine,1
pandemic,quarantinelife,1
pandemic,quarantinequotes,1
pandemic,rusci,1
pandemic,sos,1
pandemic,technicaldifficulties,1
pandemic,tickbites,1
pandemic,ugh,1
pandemicarchitecture,coronavirus,1
pandemicarchitecture,covid_19,1
pandemics,onehealth,1
panicbuying,coronavirus,1
panicbuying,covid_19,1
panicbuying,lockdownuk,1
paramedics,covid,1
paramedics,ppe,1
parshuram_jayanti_2020,covid_19,1
parshuram_jayanti_2020,परशुराम_जयंती,1
patents,trademarks,1
patients,diseases,1
patients,map,1
patients,severity,1
patreon,dnb,1
patreon,sharetheshowtuesday,1
pattern,caduceus,1
pc,covid_19,1
pc,gamers,1
pc,mixer,1
pc,stayhome,1
pc,streamer,1
peanutbutter,asymptomatic,1
peanutbutter,carriers,1
peanutbutter,covid19,1
peanutbutter,covidtesting,1
peanutbutter,senseofsmell,1
peanutbutter,testing,1
pelham,covid19,1
people,covid_19,1
people,lockdown,1
people,stayhome,1
peoplesbailout,covid19,1
peoplesbailout,putpeoplefirst,1
pepfar,birx,1
pepfar,fauci,1
pepfar,globalhealthfund,1
pepfar,newsmedia,1
per,coronavirus,1
perceptions,covid19,1
perform,covid_19,1
perform,lockdown,1
perform,love,1
perform,people,1
perform,stayhome,1
personallockdown,pathwaystolife,1
peta,karma,1
pharmacists,covid19,1
pharmacists,pharmacy,1
pharmacy,covid19,1
philippines,coronavirus,1
philippines,covid19,1
phishing,covid19,1
phishing,gc,1
phishing,informedsecurity,1
photochallenge2020april,nature,1
photography,manual,1
photography,photooftheday,1
photography,photosofmylife,1
photography,quarantine,1
photography,tulips,1
photography,tulipsofinstagram,1
photography,zoom,1
photooftheday,nature,1
photooftheday,photo,1
photooftheday,photochallenge2020april,1
photooftheday,photosofmylife,1
photos,coronavirus,1
photos,iran,1
php,maroc,1
php,بقى_فدارك,1
php,خليك_فدارك,1
php,رمضان_كريم,1
physicaldistancing,canada,1
physicaldistancing,selfisolation,1
physio,ahps,1
physio,covid19,1
physios,covid_19,1
plandemic,realnews,1
plandemic,socialmedia,1
plandemic,trending,1
plandemic,twitter,1
planet,biodiversity,1
plansponsor,editorialillustration,1
plasma,coronavirus,1
plasma,covid_19,1
plasma,covid__19,1
plasma,delhi,1
plasma,hmc,1
plasma,qatar,1
plasma,yoursafetyismysafety,1
plasmajihad,plasmatherapy,1
plasmatherapy,corona,2
plasmatherapy,covid_19,1
pleasethanks,covid_19,1
pmcaresfunds,corona,1
pmcaresfunds,covid_19,1
pmcaresfunds,indiafightscorona,1
pmimrankhan,covid_19,2
pmmodi,covidー19,1
podcast,covid19,1
podcast,dnb,1
podcast,donate,1
podcast,listen,1
podcast,mlb,1
podcast,nba,1
podcast,nbatwitter,1
podcast,nfl,1
podcast,nfldraft,1
podcast,nfltwitter,1
podcast,patreon,1
podcast,sharetheshowtuesday,1
podcast,team,1
poison,coronavirus,1
poison,covid_19,1
poison,usa,1
poisoncontrol,poisonprevention,1
police,billgates,1
police,covid_19,2
police,doctors,1
police,fire,1
police,vaccinemafia,1
policebrutality,imprisonment,1
policebrutality,lies,1
policebrutality,murder,1
policebrutality,nolight,1
policebrutality,zoo,1
policy,ccs,1
polish,soccer,1
polish,speedway,1
politewaystosayfu,clorox,1
politewaystosayfu,lysol,1
political,business,1
political,remotelearning,1
politics,churches,1
politics,coronavirus,1
politics,covid,1
politics,government,1
politics,morallybankrupt,1
politics,moscow,1
politics,nyc,1
politics,theageofthetrumpsewer,1
politics,thenewabnormal,1
pollution,covid_19,1
poor_people,local,1
popdat,covid,1
populationpolicy,indiafightscoronavirus,1
portland,coronavirus,1
portland,covid,1
portland,health,1
postcovid19,indiafightscoronavirus,1
postcovid19,populationpolicy,1
posterchallenge,crpfindia,1
posterchallenge,crpfindiaposterchallenge,1
posterchallenge,pencilart,1
potpanprotest,level4lockdown,1
potus,covid_19,1
potus,whitehousebriefing,1
poverty,foodinsecurity,1
poverty,local,1
poverty,poor_people,1
poverty,women,1
powerapps,addresssuggestion,1
powerapps,interactivemaps,1
powersportz,kanthidsuresh,1
ppbnewslink,hastingsmn,1
ppe,aircharterservice,1
ppe,antonov124,1
ppe,boeing747,1
ppe,breaking,1
ppe,coronavirus,1
ppe,covid19,1
ppe,covid_19,1
ppe,mask,1
ppe,nhs,1
ppe,stayhomesavelives,1
ppe,torybritain,1
pray,covid_19,1
prayer,may,1
prayforitaly,mercy,1
pregnant,baby,1
president,disinfectants,1
primarycare,covid_19,1
prison,covid19,1
prison,covid_19,1
prisonersofconscience,covid_19,1
pritipatel,covid_19,2
privacy,stoptracking,1
pro,relevantexposure,2
proabortion,plannedparenthood,1
problemgambling,domesticviolence,1
problemgambling,domesticviolenceawareness,1
products,asia,1
products,fintech,1
products,insurtech,1
projectairbridge,ppe,1
projectmanagers,covid19,1
projectmanagers,humanresourcemanagement,1
projectmanagers,jobs,1
propaganda,covid,1
propaganda,vaccine,1
property,cleaning,1
protectingconsumers,lockdownindia,1
protectingconsumers,theedition,1
protector,cover,1
protectthenhs,coronavirus,1
protectthenhs,covid_19,1
protest,covid_19,1
protest,germany,1
protest,lockdown,1
protest,madison,1
protest,pandemic,1
protest,protest,1
protest,shame,2
protestlockdown,chinavirus,1
protestlockdown,coronavirus,1
protestlockdown,covid_19,1
protestlockdown,tyranny,1
proudtoworkatbmo,bmofamily,1
proudtoworkatbmo,funtimes,1
proudtoworkatbmo,laughter,1
proudtoworkatbmo,wellness,1
psa,covid19,1
ptbo,peterboroughontario,1
ptbo,ptbokawartha,1
ptbokawartha,peterboroughontario,1
pubg,covid_19,1
pubg,pubgmobile,1
pubg,smazvlogs,1
pubgmobile,smazvlogs,1
publictransport,postlockdown,1
pubmed,autism,1
puducherry,covid_19,1
punjab,bsf,1
punjab,covid,1
punjab,doctors,1
punjab,nurses,1
punjab,paramedics,1
punjab,ppe,1
putpeoplefirst,covid19,1
python,covidngr,1
python,vaccine,2
qanon,brexit,1
qanon,coronavirustruth,1
qanon,covid_19,1
qanon,democrats,1
qanon,maga,1
qanon,wearethenewsnow,1
qanon,wwg1wga,2
qarmy,darktolight,1
qarmy,qanon,1
qatar,aid,1
qatar,covid19,1
qatar,covid_19,1
qatar,qatarday,1
qatarliving,covid_19,1
qatarliving,qatar,1
quarantine,calendar,1
quarantine,covid_19,3
quarantine,goalpara,1
quarantine,gonemad,1
quarantine,lockdownextension,1
quarantine,socialdistancing,1
quarantine,stayathome,1
quarantine,stayhome,1
quarantine,staysafe,1
